project_name	publication_year	publication_doi	site_name	latitude	longitude	geo_loc_name	sample_name	sample_host	sample_age	sample_age_doi	community_type	material	archive	archive_project	archive_accession
Quagliariello2022	2022	10.1038/s41467-022-34416-0	Ripatetta, Apulia	41.3	15.2	Italy	Rip.USD346	Homo sapiens	6300	10.1038/s41467-022-34416-0	oral	dental calculus	SRA	PRJNA791766	SRS11653583
Quagliariello2022	2022	10.1038/s41467-022-34416-0	Ripatetta, Apulia	41.3	15.2	Italy	Rip.USD35	Homo sapiens	6300	10.1038/s41467-022-34416-0	oral	dental calculus	SRA	PRJNA791766	SRS11653582
Quagliariello2022	2022	10.1038/s41467-022-34416-0	Ripatetta, Apulia	41.3	15.2	Italy	Rip.USD359	Homo sapiens	6300	10.1038/s41467-022-34416-0	oral	dental calculus	SRA	PRJNA791766	SRS11653584
Quagliariello2022	2022	10.1038/s41467-022-34416-0	Ripatetta, Apulia	41.3	15.2	Italy	Rip.USD360	Homo sapiens	6300	10.1038/s41467-022-34416-0	oral	dental calculus	SRA	PRJNA791766	SRS11653585
Quagliariello2022	2022	10.1038/s41467-022-34416-0	Ripatetta, Apulia	41.3	15.2	Italy	Rip.USD41	Homo sapiens	6300	10.1038/s41467-022-34416-0	oral	dental calculus	SRA	PRJNA791766	SRS11653586
Quagliariello2022	2022	10.1038/s41467-022-34416-0	Ripatetta, Apulia	41.3	15.2	Italy	Rip.USD527	Homo sapiens	6300	10.1038/s41467-022-34416-0	oral	dental calculus	SRA	PRJNA791766	SRS11653587
Quagliariello2022	2022	10.1038/s41467-022-34416-0	Ripatetta, Apulia	41.3	15.2	Italy	Rip.USD613	Homo sapiens	6300	10.1038/s41467-022-34416-0	oral	dental calculus	SRA	PRJNA791766	SRS11653589
Quagliariello2022	2022	10.1038/s41467-022-34416-0	Ripatetta, Apulia	41.3	15.2	Italy	Rip.USD618	Homo sapiens	6300	10.1038/s41467-022-34416-0	oral	dental calculus	SRA	PRJNA791766	SRS11653590
Quagliariello2022	2022	10.1038/s41467-022-34416-0	Ripatetta, Apulia	41.3	15.2	Italy	Rip.USD625	Homo sapiens	6300	10.1038/s41467-022-34416-0	oral	dental calculus	SRA	PRJNA791766	SRS11653588
Quagliariello2022	2022	10.1038/s41467-022-34416-0	Ripatetta, Apulia	41.3	15.2	Italy	Rip.USD628	Homo sapiens	6300	10.1038/s41467-022-34416-0	oral	dental calculus	SRA	PRJNA791766	SRS11653591
Quagliariello2022	2022	10.1038/s41467-022-34416-0	Ripatetta, Apulia	41.3	15.2	Italy	Rip.USD687	Homo sapiens	6300	10.1038/s41467-022-34416-0	oral	dental calculus	SRA	PRJNA791766	SRS11653593
Quagliariello2022	2022	10.1038/s41467-022-34416-0	Ripatetta, Apulia	41.3	15.2	Italy	Rip.USD688	Homo sapiens	6300	10.1038/s41467-022-34416-0	oral	dental calculus	SRA	PRJNA791766	SRS11653594
Quagliariello2022	2022	10.1038/s41467-022-34416-0	Ripatetta, Apulia	41.3	15.2	Italy	Rip.USD688.17	Homo sapiens	6300	10.1038/s41467-022-34416-0	oral	dental calculus	SRA	PRJNA791766	SRS11653595
Quagliariello2022	2022	10.1038/s41467-022-34416-0	Ripatetta, Apulia	41.3	15.2	Italy	Rip.USD688.24	Homo sapiens	6300	10.1038/s41467-022-34416-0	oral	dental calculus	SRA	PRJNA791766	SRS11653596
Quagliariello2022	2022	10.1038/s41467-022-34416-0	Ripatetta, Apulia	41.3	15.2	Italy	Rip.USD691.A	Homo sapiens	6300	10.1038/s41467-022-34416-0	oral	dental calculus	SRA	PRJNA791766	SRS11653597
Quagliariello2022	2022	10.1038/s41467-022-34416-0	Ripatetta, Apulia	41.3	15.2	Italy	Rip.USD691.B	Homo sapiens	6300	10.1038/s41467-022-34416-0	oral	dental calculus	SRA	PRJNA791766	SRS11653598
Quagliariello2022	2022	10.1038/s41467-022-34416-0	Ripatetta, Apulia	41.3	15.2	Italy	Rip.USD697	Homo sapiens	6300	10.1038/s41467-022-34416-0	oral	dental calculus	SRA	PRJNA791766	SRS11653599
Quagliariello2022	2022	10.1038/s41467-022-34416-0	Bandita San Pantaleo,Tarquinia, Latium	42.25	11.75	Italy	Tar.T67	Homo sapiens	4600	10.1038/s41467-022-34416-0	oral	dental calculus	SRA	PRJNA791766	SRS11653600
Quagliariello2022	2022	10.1038/s41467-022-34416-0	Bandita San Pantaleo,Tarquinia, Latium	42.25	11.75	Italy	Tar.T68	Homo sapiens	4600	10.1038/s41467-022-34416-0	oral	dental calculus	SRA	PRJNA791766	SRS11653601
Quagliariello2022	2022	10.1038/s41467-022-34416-0	Bandita San Pantaleo,Tarquinia, Latium	42.25	11.75	Italy	Tar.T71	Homo sapiens	4600	10.1038/s41467-022-34416-0	oral	dental calculus	SRA	PRJNA791766	SRS11653602
Quagliariello2022	2022	10.1038/s41467-022-34416-0	Troia, Apulia	41.22	15.18	Italy	TR175	Homo sapiens	5300	10.1038/s41467-022-34416-0	oral	dental calculus	SRA	PRJNA791766	SRS11653604
Quagliariello2022	2022	10.1038/s41467-022-34416-0	Troia, Apulia	41.22	15.18	Italy	TR177	Homo sapiens	5300	10.1038/s41467-022-34416-0	oral	dental calculus	SRA	PRJNA791766	SRS11653605
Sarhan2023	2023	10.1186/s12915-022-01509-7	Barfüsserkirche/Franciscan church of Basel	47.554	7.589	Switzerland	2077	Homo sapiens	200	10.1186/s12915-022-01509-7	oral	tooth	ENA	PRJEB44723	ERS6377567
Sarhan2023	2023	10.1186/s12915-022-01509-7	Barfüsserkirche/Franciscan church of Basel	47.554	7.589	Switzerland	2132	Homo sapiens	200	10.1186/s12915-022-01509-7	soft tissue	stomach	ENA	PRJEB44723	ERS10216481
Sarhan2023	2023	10.1186/s12915-022-01509-7	Barfüsserkirche/Franciscan church of Basel	47.554	7.589	Switzerland	2133	Homo sapiens	200	10.1186/s12915-022-01509-7	soft tissue	intestine	ENA	PRJEB44723	ERS10216482
Sarhan2023	2023	10.1186/s12915-022-01509-7	Barfüsserkirche/Franciscan church of Basel	47.554	7.589	Switzerland	3041	Homo sapiens	200	10.1186/s12915-022-01509-7	skeletal tissue	skull	ENA	PRJEB44723	ERS10216484
Sarhan2023	2023	10.1186/s12915-022-01509-7	Barfüsserkirche/Franciscan church of Basel	47.554	7.589	Switzerland	3042	Homo sapiens	200	10.1186/s12915-022-01509-7	soft tissue	lung	ENA	PRJEB44723	ERS10216485
Sarhan2023	2023	10.1186/s12915-022-01509-7	Barfüsserkirche/Franciscan church of Basel	47.554	7.589	Switzerland	3043	Homo sapiens	200	10.1186/s12915-022-01509-7	soft tissue	liver	ENA	PRJEB44723	ERS10216486
Sarhan2023	2023	10.1186/s12915-022-01509-7	Barfüsserkirche/Franciscan church of Basel	47.554	7.589	Switzerland	3044	Homo sapiens	200	10.1186/s12915-022-01509-7	soft tissue	dura mater	ENA	PRJEB44723	ERS10216487
Sarhan2023	2023	10.1186/s12915-022-01509-7	Barfüsserkirche/Franciscan church of Basel	47.554	7.589	Switzerland	3045	Homo sapiens	200	10.1186/s12915-022-01509-7	soft tissue	brain	ENA	PRJEB44723	ERS10216488
Kimsis2023	2023	10.1111/1758-2229.13157	Lejasbiteni	56.606	25.285	Latvia	LZP5.2T	Homo sapiens	1100	10.1111/1758-2229.13157	oral	tooth	ENA	PRJEB56776	ERS13577724
Kimsis2023	2023	10.1111/1758-2229.13157	Lejasbiteni	56.606	25.285	Latvia	LZP10T	Homo sapiens	1100	10.1111/1758-2229.13157	oral	tooth	ENA	PRJEB56776	ERS13577725
Kimsis2023	2023	10.1111/1758-2229.13157	Lejasbiteni	56.606	25.285	Latvia	LZP11.4K	Homo sapiens	1100	10.1111/1758-2229.13157	skeletal tissue	bone	ENA	PRJEB56776	ERS13577726
Kimsis2023	2023	10.1111/1758-2229.13157	Cunkani-Drengeri	56.41	24.20	Latvia	LZP13.4K	Homo sapiens	1100	10.1111/1758-2229.13157	skeletal tissue	bone	ENA	PRJEB56776	ERS13577727
Kimsis2023	2023	10.1111/1758-2229.13157	Lejasbiteni	56.606	25.285	Latvia	LZP18T	Homo sapiens	1100	10.1111/1758-2229.13157	oral	tooth	ENA	PRJEB56776	ERS13577728
Kimsis2023	2023	10.1111/1758-2229.13157	Lejasbiteni	56.606	25.285	Latvia	LZP19.4K	Homo sapiens	1100	10.1111/1758-2229.13157	skeletal tissue	bone	ENA	PRJEB56776	ERS13577729
Kimsis2023	2023	10.1111/1758-2229.13157	Lejasbiteni	56.606	25.285	Latvia	LZP20K	Homo sapiens	1100	10.1111/1758-2229.13157	skeletal tissue	bone	ENA	PRJEB56776	ERS13577730
Kimsis2023	2023	10.1111/1758-2229.13157	Cunkani-Drengeri	56.41	24.20	Latvia	LZP22K	Homo sapiens	1100	10.1111/1758-2229.13157	skeletal tissue	bone	ENA	PRJEB56776	ERS13577731
Kimsis2023	2023	10.1111/1758-2229.13157	Cunkani-Drengeri	56.41	24.20	Latvia	LZP25K	Homo sapiens	1100	10.1111/1758-2229.13157	skeletal tissue	bone	ENA	PRJEB56776	ERS13577732
Kimsis2023	2023	10.1111/1758-2229.13157	Cunkani-Drengeri	56.41	24.20	Latvia	LZP26T	Homo sapiens	1100	10.1111/1758-2229.13157	oral	tooth	ENA	PRJEB56776	ERS13577733
Kimsis2023	2023	10.1111/1758-2229.13157	Cunkani-Drengeri	56.41	24.20	Latvia	LZP27T	Homo sapiens	1100	10.1111/1758-2229.13157	oral	tooth	ENA	PRJEB56776	ERS13577734
Kimsis2023	2023	10.1111/1758-2229.13157	Lejasbiteni	56.606	25.285	Latvia	LZP31T	Homo sapiens	1100	10.1111/1758-2229.13157	oral	tooth	ENA	PRJEB56776	ERS13577735
Kimsis2023	2023	10.1111/1758-2229.13157	Lejasbiteni	56.606	25.285	Latvia	LZP36T	Homo sapiens	1100	10.1111/1758-2229.13157	oral	tooth	ENA	PRJEB56776	ERS13577736
Kimsis2023	2023	10.1111/1758-2229.13157	Lejasbiteni	56.606	25.285	Latvia	LZP38T	Homo sapiens	1100	10.1111/1758-2229.13157	oral	tooth	ENA	PRJEB56776	ERS13577737
Kimsis2023	2023	10.1111/1758-2229.13157	Cunkani-Drengeri	56.41	24.20	Latvia	LZP40T	Homo sapiens	1100	10.1111/1758-2229.13157	oral	tooth	ENA	PRJEB56776	ERS13577738
Honap2023	2023	10.1002/ajpa.24735	Hubbard Site	NA	NA	USA	WAMP02	Homo sapiens	700	10.1002/ajpa.24735	oral	dental calculus	ENA	PRJNA885571	SRS15300786
Honap2023	2023	10.1002/ajpa.24735	Austin Site	NA	NA	USA	WAMP03	Homo sapiens	700	10.1002/ajpa.24735	oral	dental calculus	ENA	PRJNA885571	SRS15300787
Honap2023	2023	10.1002/ajpa.24735	Patton Site	NA	NA	USA	WAMP04	Homo sapiens	700	10.1002/ajpa.24735	oral	dental calculus	ENA	PRJNA885571	SRS15300798
Honap2023	2023	10.1002/ajpa.24735	Takoah Site	NA	NA	USA	WAMP05	Homo sapiens	700	10.1002/ajpa.24735	oral	dental calculus	ENA	PRJNA885571	SRS15300805
Honap2023	2023	10.1002/ajpa.24735	Thelma Wilson Site	NA	NA	USA	WAMP06	Homo sapiens	700	10.1002/ajpa.24735	oral	dental calculus	ENA	PRJNA885571	SRS15300806
Honap2023	2023	10.1002/ajpa.24735	Linville 2 Site	NA	NA	USA	WAMP07	Homo sapiens	700	10.1002/ajpa.24735	oral	dental calculus	ENA	PRJNA885571	SRS15300807
Honap2023	2023	10.1002/ajpa.24735	McLemore Site	NA	NA	USA	WAMP09	Homo sapiens	700	10.1002/ajpa.24735	oral	dental calculus	ENA	PRJNA885571	SRS15300808
Honap2023	2023	10.1002/ajpa.24735	McLemore Site	NA	NA	USA	WAMP10	Homo sapiens	700	10.1002/ajpa.24735	oral	dental calculus	ENA	PRJNA885571	SRS15300809
Honap2023	2023	10.1002/ajpa.24735	McLemore Site	NA	NA	USA	WAMP11	Homo sapiens	700	10.1002/ajpa.24735	oral	dental calculus	ENA	PRJNA885571	SRS15300810
Honap2023	2023	10.1002/ajpa.24735	Selzer site	NA	NA	USA	WAMP33	Homo sapiens	700	10.1002/ajpa.24735	oral	dental calculus	ENA	PRJNA885571	SRS15300803
Honap2023	2023	10.1002/ajpa.24735	Franklin Cordell Site	NA	NA	USA	WAMP27	Homo sapiens	700	10.1002/ajpa.24735	oral	dental calculus	ENA	PRJNA885571	SRS15300801
Honap2023	2023	10.1002/ajpa.24735	Cotter-Hutson Site	NA	NA	USA	WAMP25	Homo sapiens	700	10.1002/ajpa.24735	oral	dental calculus	ENA	PRJNA885571	SRS15300799
Honap2023	2023	10.1002/ajpa.24735	Grant Site	NA	NA	USA	WAMP24	Homo sapiens	700	10.1002/ajpa.24735	oral	dental calculus	ENA	PRJNA885571	SRS15300797
Honap2023	2023	10.1002/ajpa.24735	Converse Site	NA	NA	USA	WAMP29	Homo sapiens	700	10.1002/ajpa.24735	oral	dental calculus	ENA	PRJNA885571	SRS15300802
Honap2023	2023	10.1002/ajpa.24735	Franklin Cordell Site	NA	NA	USA	WAMP26	Homo sapiens	700	10.1002/ajpa.24735	oral	dental calculus	ENA	PRJNA885571	SRS15300800
Honap2023	2023	10.1002/ajpa.24735	Grant Site	NA	NA	USA	WAMP23	Homo sapiens	700	10.1002/ajpa.24735	oral	dental calculus	ENA	PRJNA885571	SRS15300796
Honap2023	2023	10.1002/ajpa.24735	Grant Site	NA	NA	USA	WAMP22	Homo sapiens	700	10.1002/ajpa.24735	oral	dental calculus	ENA	PRJNA885571	SRS15300795
Honap2023	2023	10.1002/ajpa.24735	Arrington Site	NA	NA	USA	WAMP19	Homo sapiens	700	10.1002/ajpa.24735	oral	dental calculus	ENA	PRJNA885571	SRS15300792
Honap2023	2023	10.1002/ajpa.24735	Hinz Site	NA	NA	USA	WAMP12	Homo sapiens	700	10.1002/ajpa.24735	oral	dental calculus	ENA	PRJNA885571	SRS15300811
Honap2023	2023	10.1002/ajpa.24735	Grant Site	NA	NA	USA	WAMP21	Homo sapiens	700	10.1002/ajpa.24735	oral	dental calculus	ENA	PRJNA885571	SRS15300794
Honap2023	2023	10.1002/ajpa.24735	Grant Site	NA	NA	USA	WAMP20	Homo sapiens	700	10.1002/ajpa.24735	oral	dental calculus	ENA	PRJNA885571	SRS15300793
Honap2023	2023	10.1002/ajpa.24735	Goodman 1 Site	NA	NA	USA	WAMP15	Homo sapiens	700	10.1002/ajpa.24735	oral	dental calculus	ENA	PRJNA885571	SRS15300790
Honap2023	2023	10.1002/ajpa.24735	Sanders Site	NA	NA	USA	WAMP14	Homo sapiens	700	10.1002/ajpa.24735	oral	dental calculus	ENA	PRJNA885571	SRS15300789
Honap2023	2023	10.1002/ajpa.24735	Horne 1 Site	NA	NA	USA	WAMP13	Homo sapiens	700	10.1002/ajpa.24735	oral	dental calculus	ENA	PRJNA885571	SRS15300788
Honap2023	2023	10.1002/ajpa.24735	WRP 9 Site	NA	NA	USA	WAMP18	Homo sapiens	700	10.1002/ajpa.24735	oral	dental calculus	ENA	PRJNA885571	SRS15300791
Honap2023	2023	10.1002/ajpa.24735	Selzer site	NA	NA	USA	WAMP34	Homo sapiens	700	10.1002/ajpa.24735	oral	dental calculus	ENA	PRJNA885571	SRS15300804
Fontani2023	2023	10.1038/s41598-023-39250-y	Grotta di Pietra Sant’Angelo (San Lorenzo Bellizzi)	39.89	16.33	Italy	SLBT	Homo sapiens	6100	10.1038/s41598-023-39250-y	oral	dental calculus	ENA	PRJEB58818	ERS14581258
Fontani2023	2023	10.1038/s41598-023-39250-y	Grotta di Pietra Sant’Angelo (San Lorenzo Bellizzi)	39.89	16.33	Italy	SLB	Homo sapiens	6100	10.1038/s41598-023-39250-y	oral	tooth	ENA	PRJEB58818	ERS14410560
Madison2023	2023	10.1371/journal.pone.0291540	Antioch	42.478	-88.096	USA	7405	Lithobates pipiens	100	10.1371/journal.pone.0291540	gut	intestine	SRA	PRJNA836960	SRS12960478
Madison2023	2023	10.1371/journal.pone.0291540	Beaver Dam	43.464	-88.853	USA	1489	Lithobates pipiens	100	10.1371/journal.pone.0291540	gut	intestine	SRA	PRJNA836960	SRS12960503
Madison2023	2023	10.1371/journal.pone.0291540	Beaver Dam	43.464	-88.853	USA	1490	Lithobates pipiens	100	10.1371/journal.pone.0291540	gut	intestine	SRA	PRJNA836960	SRS12960473
Madison2023	2023	10.1371/journal.pone.0291540	Beaver Dam	43.464	-88.853	USA	1491	Lithobates pipiens	100	10.1371/journal.pone.0291540	gut	intestine	SRA	PRJNA836960	SRS12960459
Madison2023	2023	10.1371/journal.pone.0291540	Bluff Creek	42.799	-88.682	USA	4572	Lithobates pipiens	100	10.1371/journal.pone.0291540	gut	intestine	SRA	PRJNA836960	SRS12960447
Madison2023	2023	10.1371/journal.pone.0291540	Buffalo Slough	44.433	-91.787	USA	14914	Lithobates pipiens	100	10.1371/journal.pone.0291540	gut	intestine	SRA	PRJNA836960	SRS12960422
Madison2023	2023	10.1371/journal.pone.0291540	Chemung	42.416	-88.665	USA	2194	Lithobates pipiens	100	10.1371/journal.pone.0291540	gut	intestine	SRA	PRJNA836960	SRS12960479
Madison2023	2023	10.1371/journal.pone.0291540	Harrison township	42.384	-89.194	USA	3007	Lithobates pipiens	100	10.1371/journal.pone.0291540	gut	intestine	SRA	PRJNA836960	SRS12960492
Madison2023	2023	10.1371/journal.pone.0291540	Lake Pistakee	42.386	-88.209	USA	1700	Lithobates pipiens	100	10.1371/journal.pone.0291540	gut	intestine	SRA	PRJNA836960	SRS12960402
Madison2023	2023	10.1371/journal.pone.0291540	Marengo, Kishwaukee Riv.	42.250	-88.606	USA	1151	Lithobates pipiens	100	10.1371/journal.pone.0291540	gut	intestine	SRA	PRJNA836960	SRS12960469
Madison2023	2023	10.1371/journal.pone.0291540	Pell lake	42.541	-88.358	USA	2564	Lithobates pipiens	100	10.1371/journal.pone.0291540	gut	intestine	SRA	PRJNA836960	SRS12960506
Nishimura2024	2024	10.1371/journal.pone.0295924	Torihama	35.557	135.898	Japan	TH62	Homo sapiens	6400	10.1371/journal.pone.0295924	gut	palaeofaeces	DDBJ	PRJDB15258	DRS361428
Nishimura2024	2024	10.1371/journal.pone.0295924	Torihama	35.557	135.898	Japan	TH58	Homo sapiens	6400	10.1371/journal.pone.0295924	gut	palaeofaeces	DDBJ	PRJDB15258	DRS361172
Nishimura2024	2024	10.1371/journal.pone.0295924	Torihama	35.557	135.898	Japan	TH74	Homo sapiens	6400	10.1371/journal.pone.0295924	gut	palaeofaeces	DDBJ	PRJDB15258	DRS361450
Nishimura2024	2024	10.1371/journal.pone.0295924	Torihama	35.557	135.898	Japan	TH55	Homo sapiens	6400	10.1371/journal.pone.0295924	gut	palaeofaeces	DDBJ	PRJDB15258	DRS361563
Kirdok2024	2024	10.1038/s41598-023-48762-6	Huseby Klev	58.16	11.48	Sweden	ble004	Homo sapiens	9700	10.1038/s41598-023-48762-6	oral	birch pitch	SRA	PRJNA994900	SRS18297824
Kirdok2024	2024	10.1038/s41598-023-48762-6	Huseby Klev	58.16	11.48	Sweden	ble007	Homo sapiens	9700	10.1038/s41598-023-48762-6	oral	birch pitch	SRA	PRJNA994900	SRS18297825
Kirdok2024	2024	10.1038/s41598-023-48762-6	Huseby Klev	58.16	11.48	Sweden	ble008	Homo sapiens	9700	10.1038/s41598-023-48762-6	oral	birch pitch	SRA	PRJNA994900	SRS18297826
Fiorin2024	2024	10.1038/s41598-024-52422-8	St Leonard's Leper Hospital	52.576	-0.254	United Kingdom	P18	Homo sapiens	900	10.5284/1046113	oral	dental calculus	ENA	PRJEB67363	ERS16464521
Fiorin2024	2024	10.1038/s41598-024-52422-8	St Leonard's Leper Hospital	52.576	-0.254	United Kingdom	P68	Homo sapiens	900	10.5284/1046113	oral	dental calculus	ENA	PRJEB67363	ERS16464520
Fiorin2024	2024	10.1038/s41598-024-52422-8	St Leonard's Leper Hospital	52.576	-0.254	United Kingdom	P45	Homo sapiens	900	10.5284/1046113	oral	dental calculus	ENA	PRJEB67363	ERS16464519
Fiorin2024	2024	10.1038/s41598-024-52422-8	St Leonard's Leper Hospital	52.576	-0.254	United Kingdom	P112	Homo sapiens	900	10.5284/1046113	oral	dental calculus	ENA	PRJEB67363	ERS16464522
Jackson2024	2024	10.1093/molbev/msae017	Killuragh	52.6	-8.33	Ireland	KGH2-F	Homo sapiens	3800	10.1093/molbev/msae017	oral	tooth	ENA	PRJEB64128	ERS15977755
Jackson2024	2024	10.1093/molbev/msae017	Killuragh	52.6	-8.33	Ireland	KGH2-B	Homo sapiens	3800	10.1093/molbev/msae017	oral	tooth	ENA	PRJEB64128	ERS15977754
Jackson2024	2024	10.1093/molbev/msae017	Killuragh	52.6	-8.33	Ireland	KGH1-E	Homo sapiens	3800	10.1093/molbev/msae017	oral	tooth	ENA	PRJEB64128	ERS15977753
Jackson2024	2024	10.1093/molbev/msae017	Killuragh	52.6	-8.33	Ireland	KGH1-A	Homo sapiens	3800	10.1093/molbev/msae017	oral	tooth	ENA	PRJEB64128	ERS15977752
Wright2024	2024	10.1016/j.jasrep.2024.104510	Histria	44.55	28.78	Romania	ROM_5C	Homo sapiens	1600	10.1016/j.jasrep.2024.104510	oral	dental calculus	SRA	PRJNA704183	SRS8307107
Wright2024	2024	10.1016/j.jasrep.2024.104510	Histria	44.55	28.78	Romania	ROM_5D	Homo sapiens	1600	10.1016/j.jasrep.2024.104510	oral	dentine	SRA	PRJNA704183	SRS8307108
Wright2024	2024	10.1016/j.jasrep.2024.104510	Histria	44.55	28.78	Romania	ROM_10D	Homo sapiens	1600	10.1016/j.jasrep.2024.104510	oral	dentine	SRA	PRJNA704183	SRS8307110
Wright2024	2024	10.1016/j.jasrep.2024.104510	Histria	44.55	28.78	Romania	ROM_9C	Homo sapiens	1600	10.1016/j.jasrep.2024.104510	oral	dental calculus	SRA	PRJNA704183	SRS8307109
Austin2024	2024	10.1038/s41598-024-64818-7	St. Louis and Missouri	38.65	-90.26	USA	ARP 1 T	Homo sapiens	100	10.1038/s41598-024-64818-7	oral	dental calculus	SRA	PRJNA1056444	SRS19976950
Austin2024	2024	10.1038/s41598-024-64818-7	St. Louis and Missouri	38.65	-90.26	USA	ARP 10 T	Homo sapiens	100	10.1038/s41598-024-64818-7	oral	dental calculus	SRA	PRJNA1056444	SRS19976925
Austin2024	2024	10.1038/s41598-024-64818-7	St. Louis and Missouri	38.65	-90.26	USA	ARP 11 T	Homo sapiens	100	10.1038/s41598-024-64818-7	oral	dental calculus	SRA	PRJNA1056444	SRS19976930
Austin2024	2024	10.1038/s41598-024-64818-7	St. Louis and Missouri	38.65	-90.26	USA	ARP 12 T	Homo sapiens	100	10.1038/s41598-024-64818-7	oral	dental calculus	SRA	PRJNA1056444	SRS19976927
Austin2024	2024	10.1038/s41598-024-64818-7	St. Louis and Missouri	38.65	-90.26	USA	ARP 13 T	Homo sapiens	100	10.1038/s41598-024-64818-7	oral	dental calculus	SRA	PRJNA1056444	SRS19976914
Austin2024	2024	10.1038/s41598-024-64818-7	St. Louis and Missouri	38.65	-90.26	USA	ARP 14 T	Homo sapiens	100	10.1038/s41598-024-64818-7	oral	dental calculus	SRA	PRJNA1056444	SRS19976924
Austin2024	2024	10.1038/s41598-024-64818-7	St. Louis and Missouri	38.65	-90.26	USA	ARP 15 T	Homo sapiens	100	10.1038/s41598-024-64818-7	oral	dental calculus	SRA	PRJNA1056444	SRS19976923
Austin2024	2024	10.1038/s41598-024-64818-7	St. Louis and Missouri	38.65	-90.26	USA	ARP 16 T	Homo sapiens	100	10.1038/s41598-024-64818-7	oral	dental calculus	SRA	PRJNA1056444	SRS19976922
Austin2024	2024	10.1038/s41598-024-64818-7	St. Louis and Missouri	38.65	-90.26	USA	ARP 17 T	Homo sapiens	100	10.1038/s41598-024-64818-7	oral	dental calculus	SRA	PRJNA1056444	SRS19976920
Austin2024	2024	10.1038/s41598-024-64818-7	St. Louis and Missouri	38.65	-90.26	USA	ARP 18 T	Homo sapiens	100	10.1038/s41598-024-64818-7	oral	dental calculus	SRA	PRJNA1056444	SRS19976916
Austin2024	2024	10.1038/s41598-024-64818-7	St. Louis and Missouri	38.65	-90.26	USA	ARP 19 T	Homo sapiens	100	10.1038/s41598-024-64818-7	oral	dental calculus	SRA	PRJNA1056444	SRS19976910
Austin2024	2024	10.1038/s41598-024-64818-7	St. Louis and Missouri	38.65	-90.26	USA	ARP 2 T	Homo sapiens	100	10.1038/s41598-024-64818-7	oral	dental calculus	SRA	PRJNA1056444	SRS19976947
Austin2024	2024	10.1038/s41598-024-64818-7	St. Louis and Missouri	38.65	-90.26	USA	ARP 20 T	Homo sapiens	100	10.1038/s41598-024-64818-7	oral	dental calculus	SRA	PRJNA1056444	SRS19976909
Austin2024	2024	10.1038/s41598-024-64818-7	St. Louis and Missouri	38.65	-90.26	USA	ARP 3 T	Homo sapiens	100	10.1038/s41598-024-64818-7	oral	dental calculus	SRA	PRJNA1056444	SRS19976946
Austin2024	2024	10.1038/s41598-024-64818-7	St. Louis and Missouri	38.65	-90.26	USA	ARP 4 T	Homo sapiens	100	10.1038/s41598-024-64818-7	oral	dental calculus	SRA	PRJNA1056444	SRS19976945
Austin2024	2024	10.1038/s41598-024-64818-7	St. Louis and Missouri	38.65	-90.26	USA	ARP 5 T	Homo sapiens	100	10.1038/s41598-024-64818-7	oral	dental calculus	SRA	PRJNA1056444	SRS19976939
Austin2024	2024	10.1038/s41598-024-64818-7	St. Louis and Missouri	38.65	-90.26	USA	ARP 6 T	Homo sapiens	100	10.1038/s41598-024-64818-7	oral	dental calculus	SRA	PRJNA1056444	SRS19976934
Austin2024	2024	10.1038/s41598-024-64818-7	St. Louis and Missouri	38.65	-90.26	USA	ARP 7 T	Homo sapiens	100	10.1038/s41598-024-64818-7	oral	dental calculus	SRA	PRJNA1056444	SRS19976933
Austin2024	2024	10.1038/s41598-024-64818-7	St. Louis and Missouri	38.65	-90.26	USA	ARP 8 T	Homo sapiens	100	10.1038/s41598-024-64818-7	oral	dental calculus	SRA	PRJNA1056444	SRS19976932
Austin2024	2024	10.1038/s41598-024-64818-7	St. Louis and Missouri	38.65	-90.26	USA	ARP 9 T	Homo sapiens	100	10.1038/s41598-024-64818-7	oral	dental calculus	SRA	PRJNA1056444	SRS19976928
Austin2024	2024	10.1038/s41598-024-64818-7	St. Louis and Missouri	38.65	-90.26	USA	ARP 21 S	Homo sapiens	100	10.1038/s41598-024-64818-7	oral	dental calculus	SRA	PRJNA1056444	SRS19976919
