project_name	publication_year	publication_doi	site_name	latitude	longitude	geo_loc_name	sample_name	sample_host	sample_age	sample_age_doi	singlegenome_domain	singlegenome_species	material	genome_type	collection_date	archive	data_type	archive_accession	run_accession	library_layout	fastq_ftp
KrauseKyora2018b	2018	10.1038/s41467-018-03857-x	St. Jørgen cemetery, Odense	55.399	10.406	Denmark	G1149	Homo sapiens	500	10.1038/s41467-018-03857-x	bacteria	Mycobacterium leprae	tooth	chromosome	NA	ENA	raw	ERS1574219	ERR1883905,ERR1883906,ERR1883961,ERR1883962,ERR1884020,ERR1884021,ERR1884022,ERR1884023,ERR1884133	PAIRED,PAIRED,PAIRED,PAIRED,PAIRED,PAIRED,PAIRED,PAIRED,PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/005/ERR1883905/ERR1883905_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/005/ERR1883905/ERR1883905_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/006/ERR1883906/ERR1883906_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/006/ERR1883906/ERR1883906_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/001/ERR1883961/ERR1883961_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/001/ERR1883961/ERR1883961_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/002/ERR1883962/ERR1883962_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/002/ERR1883962/ERR1883962_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/000/ERR1884020/ERR1884020_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/000/ERR1884020/ERR1884020_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/001/ERR1884021/ERR1884021_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/001/ERR1884021/ERR1884021_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/002/ERR1884022/ERR1884022_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/002/ERR1884022/ERR1884022_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/003/ERR1884023/ERR1884023_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/003/ERR1884023/ERR1884023_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/003/ERR1884133/ERR1884133_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/003/ERR1884133/ERR1884133_2.fastq.gz
Majander2020	2020	10.1016/j.cub.2020.07.058	Holy Ghost Chapel, Turku	60.45	22.27	Finland	CHS119	Homo sapiens	400	10.1016/j.cub.2020.07.058	bacteria	Treponema pallidum	tooth	chromosome	NA	ENA	raw	ERS4982024, ERS4982025, ERS4982023, ERS4982027, ERS4982028, ERS4982026, ERS4982029, ERS4982032, ERS4982033, ERS4982034, ERS4982035, ERS4982036, ERS4982037, ERS4982038, ERS4982039, ERS4982040, ERS4982041, ERS4982042, ERS4982043, ERS4982044, ERS4982045, ERS4982046, ERS4982047, ERS4982048, ERS4982049, ERS4982050, ERS4982052, ERS4982051,ERS4982030, ERS4982031	ERR4495102	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR449/002/ERR4495102/ERR4495102_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR449/002/ERR4495102/ERR4495102_2.fastq.gz
Majander2020	2020	10.1016/j.cub.2020.07.058	Porvoo Dome cemetery, Porvoo	60.397	25.658	Finland	PD28	Homo sapiens	200	10.1016/j.cub.2020.07.058	bacteria	Treponema pallidum	bone	chromosome	NA	ENA	raw	ERS4982084, ERS4982081, ERS4982082, ERS4982083	ERR4495008	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR449/008/ERR4495008/ERR4495008_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR449/008/ERR4495008/ERR4495008_2.fastq.gz
Majander2020	2020	10.1016/j.cub.2020.07.058	St. Jacob’s cemetery, Tartu	58.38	26.71	Estonia	SJ219	Homo sapiens	400	10.1016/j.cub.2020.07.058	bacteria	Treponema pallidum	bone	chromosome	NA	ENA	raw	ERS4982086, ERS4982087, ERS4982085, ERS4982089, ERS4982090, ERS4982088, ERS4982091, ERS4982092, ERS4982093, ERS4982094, ERS4982095, ERS4982096, ERS4982097, ERS4982098, ERS4982099, ERS4982100, ERS4982101, ERS4982102, ERS4982103, ERS4982104, ERS4982105, ERS4982106, ERS4982107, ERS4982108, ERS4982109, ERS4982110, ERS4982113, ERS4982112, ERS4982111	ERR4495028	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR449/008/ERR4495028/ERR4495028.fastq.gz
Majander2020	2020	10.1016/j.cub.2020.07.058	Gertrude’s Infirmary, Kampen	52.55	5.91	Netherlands	KM14-7	Homo sapiens	400	10.1016/j.cub.2020.07.058	bacteria	Treponema pallidum	bone	chromosome	NA	ENA	raw	ERS4982054, ERS4982053, ERS4982055, ERS4982056, ERS4982057, ERS4982058, ERS4982059, ERS4982060, ERS4982061, ERS4982062, ERS4982063, ERS4982064, ERS4982065, ERS4982066, ERS4982067, ERS4982068, ERS4982069, ERS4982070, ERS4982071, ERS4982072, ERS4982073, ERS4982074, ERS4982075, ERS4982076, ERS4982077, ERS4982078, ERS4982079, ERS4982080	ERR4494997	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR449/007/ERR4494997/ERR4494997.fastq.gz
Yoshida2013	2013	10.7554/eLife.00731.002	England (in Kew Royal Botanical Gardens herbarium)	53	-1	United Kingdom	KM177500	Solanum tuberosum	100	10.7554/eLife.00731.002	eukaryota	Phytophthora infestans	leaf	chromosome	NA	ENA	raw	ERS241528	ERR267866,ERR267867	PAIRED,PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/ERR267866/ERR267866_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/ERR267866/ERR267866_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/ERR267867/ERR267867_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/ERR267867/ERR267867_2.fastq.gz
Yoshida2013	2013	10.7554/eLife.00731.002	Ireland (in Kew Royal Botanical Gardens herbarium)	53	-8	Ireland	KM177513	Solanum tuberosum	100	10.7554/eLife.00731.002	eukaryota	Phytophthora infestans	leaf	chromosome	NA	ENA	raw	ERS241529	ERR267868,ERR267869	PAIRED,PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/ERR267868/ERR267868_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/ERR267868/ERR267868_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/ERR267869/ERR267869_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/ERR267869/ERR267869_2.fastq.gz
Yoshida2013	2013	10.7554/eLife.00731.002	England (in Kew Royal Botanical Gardens herbarium)	53	-1	United Kingdom	KM177497	Solanum tuberosum	100	10.7554/eLife.00731.002	eukaryota	Phytophthora infestans	leaf	chromosome	NA	ENA	raw	ERS788351	ERR957324	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR957/ERR957324/ERR957324_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR957/ERR957324/ERR957324_2.fastq.gz
Yoshida2013	2013	10.7554/eLife.00731.002	Ireland (in Kew Royal Botanical Gardens herbarium)	53	-8	Ireland	KM177514	Solanum tuberosum	100	10.7554/eLife.00731.002	eukaryota	Phytophthora infestans	leaf	chromosome	NA	ENA	raw	ERS241530	ERR267870,ERR267871	PAIRED,PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/ERR267870/ERR267870_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/ERR267870/ERR267870_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/ERR267871/ERR267871_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/ERR267871/ERR267871_2.fastq.gz
Yoshida2013	2013	10.7554/eLife.00731.002	England (in Kew Royal Botanical Gardens herbarium)	53	-1	United Kingdom	KM177548	Solanum tuberosum	100	10.7554/eLife.00731.002	eukaryota	Phytophthora infestans	leaf	chromosome	NA	ENA	raw	ERS241531	ERR267872,ERR267873	PAIRED,PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/ERR267872/ERR267872_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/ERR267872/ERR267872_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/ERR267873/ERR267873_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/ERR267873/ERR267873_2.fastq.gz
Yoshida2013	2013	10.7554/eLife.00731.002	Germany (in Botanische Staatssammlung München herbarium)	51	10	Germany	M-0182898	Solanum tuberosum	100	10.7554/eLife.00731.002	eukaryota	Phytophthora infestans	leaf	chromosome	NA	ENA	raw	ERS241532	ERR267875,ERR267944,ERR330058	PAIRED,PAIRED,PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/ERR267875/ERR267875_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/ERR267875/ERR267875_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/ERR267944/ERR267944_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/ERR267944/ERR267944_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR330/ERR330058/ERR330058_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR330/ERR330058/ERR330058_2.fastq.gz
Yoshida2013	2013	10.7554/eLife.00731.002	England (in Kew Royal Botanical Gardens herbarium)	53	-1	United Kingdom	KM177509	Solanum tuberosum	100	10.7554/eLife.00731.002	eukaryota	Phytophthora infestans	leaf	chromosome	NA	ENA	raw	ERS241533	ERR267876,ERR267877	PAIRED,PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/ERR267876/ERR267876_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/ERR267876/ERR267876_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/ERR267877/ERR267877_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/ERR267877/ERR267877_2.fastq.gz
Yoshida2013	2013	10.7554/eLife.00731.002	Germany (in Botanische Staatssammlung München herbarium)	51	10	Germany	M-0182900	Solanum lycopersicum	100	10.7554/eLife.00731.002	eukaryota	Phytophthora infestans	leaf	chromosome	NA	ENA	raw	ERS241534	ERR267878,ERR267879	PAIRED,PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/ERR267878/ERR267878_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/ERR267878/ERR267878_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/ERR267879/ERR267879_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/ERR267879/ERR267879_2.fastq.gz
Yoshida2013	2013	10.7554/eLife.00731.002	Germany (in Kew Royal Botanical Gardens herbarium)	51	10	Germany	M-0182907	Solanum tuberosum	100	10.7554/eLife.00731.002	eukaryota	Phytophthora infestans	leaf	chromosome	NA	ENA	raw	ERS241535	ERR267880,ERR267881,ERR267945	PAIRED,PAIRED,PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/ERR267880/ERR267880_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/ERR267880/ERR267880_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/ERR267881/ERR267881_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/ERR267881/ERR267881_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/ERR267945/ERR267945_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/ERR267945/ERR267945_2.fastq.gz
Yoshida2013	2013	10.7554/eLife.00731.002	Wales (in Kew Royal Botanical Gardens herbarium)	52.3	-3.5	United Kingdom	KM177517	Solanum tuberosum	100	10.7554/eLife.00731.002	eukaryota	Phytophthora infestans	leaf	chromosome	NA	ENA	raw	ERS241536	ERR267882,ERR267883	PAIRED,PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/ERR267882/ERR267882_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/ERR267882/ERR267882_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/ERR267883/ERR267883_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/ERR267883/ERR267883_2.fastq.gz
Yoshida2013	2013	10.7554/eLife.00731.002	USA (in Botanische Staatssammlung München herbarium)	40	-101	USA	M-0182897	Solanum lycopersicum	100	10.7554/eLife.00731.002	eukaryota	Phytophthora infestans	leaf	chromosome	NA	ENA	raw	ERS241537	ERR267884,ERR267885	PAIRED,PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/ERR267884/ERR267884_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/ERR267884/ERR267884_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/ERR267885/ERR267885_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/ERR267885/ERR267885_2.fastq.gz
Yoshida2013	2013	10.7554/eLife.00731.002	Germany (in Botanische Staatssammlung München herbarium)	51	10	Germany	M-0182906	Solanum tuberosum	100	10.7554/eLife.00731.002	eukaryota	Phytophthora infestans	leaf	chromosome	NA	ENA	raw	ERS241538	ERR267886,ERR267887	PAIRED,PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/ERR267886/ERR267886_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/ERR267886/ERR267886_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/ERR267887/ERR267887_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/ERR267887/ERR267887_2.fastq.gz
Yoshida2013	2013	10.7554/eLife.00731.002	Germany (in Botanische Staatssammlung München herbarium)	51	10	Germany	M-0182896	Solanum tuberosum	100	10.7554/eLife.00731.002	eukaryota	Phytophthora infestans	leaf	chromosome	NA	ENA	raw	ERS241539	ERR267888,ERR267889,ERR267946,ERR267947,ERR267948	PAIRED,PAIRED,PAIRED,PAIRED,PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/ERR267888/ERR267888_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/ERR267888/ERR267888_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/ERR267889/ERR267889_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/ERR267889/ERR267889_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/ERR267946/ERR267946_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/ERR267946/ERR267946_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/ERR267947/ERR267947_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/ERR267947/ERR267947_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/ERR267948/ERR267948_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/ERR267948/ERR267948_2.fastq.gz
Yoshida2013	2013	10.7554/eLife.00731.002	Austria (in Botanische Staatssammlung München herbarium)	47.5	14	Austria	M-0182904	Solanum tuberosum	100	10.7554/eLife.00731.002	eukaryota	Phytophthora infestans	leaf	chromosome	NA	ENA	raw	ERS241540	ERR267890,ERR267891	PAIRED,PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/ERR267890/ERR267890_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/ERR267890/ERR267890_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/ERR267891/ERR267891_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/ERR267891/ERR267891_2.fastq.gz
Yoshida2013	2013	10.7554/eLife.00731.002	Canada (in Botanische Staatssammlung München herbarium)	58	-109	Canada	M-0182903	Solanum tuberosum	100	10.7554/eLife.00731.002	eukaryota	Phytophthora infestans	leaf	chromosome	NA	ENA	raw	ERS241541	ERR267892,ERR267893,ERR267949	PAIRED,PAIRED,PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/ERR267892/ERR267892_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/ERR267892/ERR267892_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/ERR267893/ERR267893_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/ERR267893/ERR267893_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/ERR267949/ERR267949_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/ERR267949/ERR267949_2.fastq.gz
Yoshida2013	2013	10.7554/eLife.00731.002	England (in Kew Royal Botanical Gardens herbarium)	53	-1	United Kingdom	KM177512	Solanum tuberosum	100	10.7554/eLife.00731.003	eukaryota	Phytophthora infestans	leaf	chromosome	NA	ENA	raw	ERS241542	ERR267894,ERR267895	PAIRED,PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/ERR267894/ERR267894_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/ERR267894/ERR267894_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/ERR267895/ERR267895_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/ERR267895/ERR267895_2.fastq.gz
Muhlemann2020	2020	10.1126/science.aaw8977	Nabberör, Böda	57.244	17.059	Sweden	VK382	Homo sapiens	1300	10.1126/science.aaw8977	virus	Variola virus	tooth	chromosome	NA	SRA	reference_aligned	ERS4540432	ERR4093835,ERR4093836,ERR4093837,ERR4093857,ERR4093858	SINGLE,SINGLE,SINGLE,PAIRED,PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/005/ERR4093835/ERR4093835.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/006/ERR4093836/ERR4093836.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/007/ERR4093837/ERR4093837.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/007/ERR4093857/ERR4093857_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/007/ERR4093857/ERR4093857_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/008/ERR4093858/ERR4093858_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/008/ERR4093858/ERR4093858_2.fastq.gz
Muhlemann2020	2020	10.1126/science.aaw8977	Lødingen,, Nordland	68.411	15.988	Norway	VK388	Homo sapiens	1300	10.1126/science.aaw8977	virus	Variola virus	tooth	chromosome	NA	SRA	reference_aligned	ERS4540433	ERR4093838,ERR4093839	SINGLE,SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/008/ERR4093838/ERR4093838.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/009/ERR4093839/ERR4093839.fastq.gz
Muhlemann2020	2020	10.1126/science.aaw8977	Gnezdovo	54.784	31.865	Russia	VK470	Homo sapiens	1000	10.1126/science.aaw8977	virus	Variola virus	tooth	chromosome	NA	SRA	reference_aligned	ERS4540435	ERR4093842,ERR4093843,ERR4093844,ERR4093859	SINGLE,SINGLE,SINGLE,PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/002/ERR4093842/ERR4093842.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/003/ERR4093843/ERR4093843.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/004/ERR4093844/ERR4093844.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/009/ERR4093859/ERR4093859_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/009/ERR4093859/ERR4093859_2.fastq.gz
Muhlemann2020	2020	10.1126/science.aaw8977	Bårse ‘Tyvestensagern’	55.125	11.951	Denmark	VK281	Homo sapiens	1000	10.1126/science.aaw8977	virus	Variola virus	tooth	chromosome	NA	SRA	reference_aligned	ERS4540431	ERR4093831,ERR4093832,ERR4093833,ERR4093834,ERR4093855,ERR4093856	SINGLE,SINGLE,SINGLE,SINGLE,PAIRED,PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/001/ERR4093831/ERR4093831.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/002/ERR4093832/ERR4093832.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/003/ERR4093833/ERR4093833.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/004/ERR4093834/ERR4093834.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/005/ERR4093855/ERR4093855_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/005/ERR4093855/ERR4093855_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/006/ERR4093856/ERR4093856_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/006/ERR4093856/ERR4093856_2.fastq.gz
Muhlemann2020	2020	10.1126/science.aaw8977	St. John’s College, Oxford	51.756	-1.259	United Kingdom	VK168	Homo sapiens	1000	10.1126/science.aaw8977	virus	Variola virus	bone	chromosome	NA	SRA	reference_aligned	ERS4540429	ERR4093824,ERR4093825,ERR4093826,ERR4093827,ERR4093852,ERR4093853	SINGLE,SINGLE,SINGLE,SINGLE,PAIRED,PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/004/ERR4093824/ERR4093824.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/005/ERR4093825/ERR4093825.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/006/ERR4093826/ERR4093826.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/007/ERR4093827/ERR4093827.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/002/ERR4093852/ERR4093852_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/002/ERR4093852/ERR4093852_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/003/ERR4093853/ERR4093853_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/003/ERR4093853/ERR4093853_2.fastq.gz
Muhlemann2020	2020	10.1126/science.aaw8977	Sörby-Störlinge	56.81	16.735	Sweden	VK533	Homo sapiens	1000	10.1126/science.aaw8977	virus	Variola virus	tooth	chromosome	NA	SRA	reference_aligned	ERS4540437	ERR4093848,ERR4093849	SINGLE,SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/008/ERR4093848/ERR4093848.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/009/ERR4093849/ERR4093849.fastq.gz
Muhlemann2020	2020	10.1126/science.aaw8977	Bodø	67.279	14.404	Norway	VK515	Homo sapiens	1200	10.1126/science.aaw8977	virus	Variola virus	tooth	chromosome	NA	SRA	reference_aligned	ERS4540436	ERR4093845,ERR4093846,ERR4093847,ERR4093860	SINGLE,SINGLE,SINGLE,PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/005/ERR4093845/ERR4093845.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/006/ERR4093846/ERR4093846.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/007/ERR4093847/ERR4093847.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/000/ERR4093860/ERR4093860_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/000/ERR4093860/ERR4093860_2.fastq.gz
Muhlemann2020	2020	10.1126/science.aaw8977	Gnezdovo	54.784	31.865	Russia	VK255	Homo sapiens	1000	10.1126/science.aaw8977	virus	Variola virus	tooth	chromosome	NA	SRA	reference_aligned	ERS4540430	ERR4093828,ERR4093829,ERR4093830,ERR4093854	SINGLE,SINGLE,SINGLE,PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/008/ERR4093828/ERR4093828.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/009/ERR4093829/ERR4093829.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/000/ERR4093830/ERR4093830.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/004/ERR4093854/ERR4093854_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/004/ERR4093854/ERR4093854_2.fastq.gz
Muhlemann2020	2020	10.1126/science.aaw8977	Varzino	68.37	38.38	Russia	FIN1	Homo sapiens	100	10.1126/science.aaw8977	virus	Variola virus	tooth	chromosome	NA	SRA	reference_aligned	ERS4540426	ERR4093808,ERR4093809,ERR4093810,ERR4093811	SINGLE,SINGLE,SINGLE,SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/008/ERR4093808/ERR4093808.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/009/ERR4093809/ERR4093809.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/000/ERR4093810/ERR4093810.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/001/ERR4093811/ERR4093811.fastq.gz
Muhlemann2020	2020	10.1126/science.aaw8977	Khalas-Pugor, Salekhard	66.546	66.605	Russia	KHA1	Homo sapiens	100	10.1126/science.aaw8977	virus	Variola virus	bone	chromosome	NA	SRA	reference_aligned	ERS4540425	ERR4093812,ERR4093813,ERR4093814,ERR4093815,ERR4093816	SINGLE,SINGLE,SINGLE,SINGLE,SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/002/ERR4093812/ERR4093812.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/003/ERR4093813/ERR4093813.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/004/ERR4093814/ERR4093814.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/005/ERR4093815/ERR4093815.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/006/ERR4093816/ERR4093816.fastq.gz
Muhlemann2020	2020	10.1126/science.aaw8977	Forgalla skepp, Böda	57.244	17.059	Sweden	VK443	Homo sapiens	1000	10.1126/science.aaw8977	virus	Variola virus	tooth	chromosome	NA	SRA	reference_aligned	ERS4540434	ERR4093840,ERR4093841	SINGLE,SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/000/ERR4093840/ERR4093840.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/001/ERR4093841/ERR4093841.fastq.gz
